ref:gid;ref:inspire;natural;name;species:pl;species;url:crfop;denotation;protected;leaf_type
99580;PL.ZIPOP.1393.PP.2007082.1521;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1521;natural_monument;yes;broadleaved
99581;PL.ZIPOP.1393.PP.2007082.1522;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1522;natural_monument;yes;broadleaved
99582;PL.ZIPOP.1393.PP.2007082.1523;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1523;natural_monument;yes;broadleaved
99583;PL.ZIPOP.1393.PP.2007082.1524;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1524;natural_monument;yes;broadleaved
99584;PL.ZIPOP.1393.PP.2007082.1525;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1525;natural_monument;yes;broadleaved
99585;PL.ZIPOP.1393.PP.2007082.1526;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1526;natural_monument;yes;broadleaved
99586;PL.ZIPOP.1393.PP.2007082.1526;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1526;natural_monument;yes;broadleaved
99587;PL.ZIPOP.1393.PP.2007082.1527;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1527;natural_monument;yes;broadleaved
99588;PL.ZIPOP.1393.PP.2007082.1527;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1527;natural_monument;yes;broadleaved
99589;PL.ZIPOP.1393.PP.2007082.1527;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1527;natural_monument;yes;broadleaved
99590;PL.ZIPOP.1393.PP.2007082.1528;tree;;Kasztanowiec zwyczajny ; Aesculus hippocastanum;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1528;natural_monument;yes;broadleaved
99591;PL.ZIPOP.1393.PP.2007082.1528;tree;;Kasztanowiec zwyczajny ; Aesculus hippocastanum;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1528;natural_monument;yes;broadleaved
99592;PL.ZIPOP.1393.PP.2007082.1528;tree;;Kasztanowiec zwyczajny ; Aesculus hippocastanum;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1528;natural_monument;yes;broadleaved
99593;PL.ZIPOP.1393.PP.2007082.1528;tree;;Kasztanowiec zwyczajny ; Aesculus hippocastanum;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1528;natural_monument;yes;broadleaved
99594;PL.ZIPOP.1393.PP.2007082.1528;tree;;Kasztanowiec zwyczajny ; Aesculus hippocastanum;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1528;natural_monument;yes;broadleaved
99595;PL.ZIPOP.1393.PP.2007082.1529;tree;;Buk pospolity; Fagus sylvatica;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1529;natural_monument;yes;broadleaved
99596;PL.ZIPOP.1393.PP.2007082.1530;tree;;Lipa szerokolistna ; Tilia platyphyllos;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1530;natural_monument;yes;broadleaved
99597;PL.ZIPOP.1393.PP.2007082.1531;tree;;Lipa szerokolistna ; Tilia platyphyllos;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1531;natural_monument;yes;broadleaved
99598;PL.ZIPOP.1393.PP.2007082.1531;tree;;Lipa szerokolistna ; Tilia platyphyllos;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1531;natural_monument;yes;broadleaved
99599;PL.ZIPOP.1393.PP.2007082.1532;tree;;Jesion wyniosły ; Fraxinus excelsior;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1532;natural_monument;yes;broadleaved
99600;PL.ZIPOP.1393.PP.2007082.1533;tree;;Klon pospolity; Acer platanoides;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1533;natural_monument;yes;broadleaved
99601;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99602;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99603;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99604;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99605;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99606;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99607;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99608;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99609;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99610;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99611;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99612;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99613;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99614;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99615;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99616;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99617;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99618;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99619;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99620;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99621;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99622;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99623;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99624;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99625;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99626;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99627;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99628;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99629;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99630;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99631;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99632;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99633;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99634;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99635;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99636;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99637;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99638;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99639;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99640;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99641;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99642;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99643;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99644;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99645;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99646;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99647;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99648;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99649;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99650;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99651;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99652;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99653;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99654;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99655;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99656;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99657;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99658;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99659;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99660;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99661;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99662;PL.ZIPOP.1393.PP.2007082.1766;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1766;natural_monument;yes;broadleaved
99663;PL.ZIPOP.1393.PP.2007082.1784;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1784;natural_monument;yes;broadleaved
99664;PL.ZIPOP.1393.PP.2007082.1784;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1784;natural_monument;yes;broadleaved
99665;PL.ZIPOP.1393.PP.2007082.1784;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1784;natural_monument;yes;broadleaved
99666;PL.ZIPOP.1393.PP.2007082.1784;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1784;natural_monument;yes;broadleaved
99667;PL.ZIPOP.1393.PP.2007082.1784;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1784;natural_monument;yes;broadleaved
99668;PL.ZIPOP.1393.PP.2007082.1784;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1784;natural_monument;yes;broadleaved
99669;PL.ZIPOP.1393.PP.2007082.1784;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1784;natural_monument;yes;broadleaved
99670;PL.ZIPOP.1393.PP.2007082.1784;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1784;natural_monument;yes;broadleaved
99671;PL.ZIPOP.1393.PP.2007082.1784;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1784;natural_monument;yes;broadleaved
99672;PL.ZIPOP.1393.PP.2007082.1784;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1784;natural_monument;yes;broadleaved
99673;PL.ZIPOP.1393.PP.2007082.1784;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1784;natural_monument;yes;broadleaved
99674;PL.ZIPOP.1393.PP.2007082.1784;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1784;natural_monument;yes;broadleaved
99675;PL.ZIPOP.1393.PP.2007082.1784;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1784;natural_monument;yes;broadleaved
99676;PL.ZIPOP.1393.PP.2007082.1784;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1784;natural_monument;yes;broadleaved
99677;PL.ZIPOP.1393.PP.2007082.1784;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1784;natural_monument;yes;broadleaved
99678;PL.ZIPOP.1393.PP.2007082.1784;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1784;natural_monument;yes;broadleaved
99679;PL.ZIPOP.1393.PP.2007082.1784;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1784;natural_monument;yes;broadleaved
99680;PL.ZIPOP.1393.PP.2007082.1784;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1784;natural_monument;yes;broadleaved
99681;PL.ZIPOP.1393.PP.2007082.1784;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1784;natural_monument;yes;broadleaved
99682;PL.ZIPOP.1393.PP.2007082.1784;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1784;natural_monument;yes;broadleaved
99683;PL.ZIPOP.1393.PP.2007082.1784;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1784;natural_monument;yes;broadleaved
99684;PL.ZIPOP.1393.PP.2007082.1784;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2007082.1784;natural_monument;yes;broadleaved
