ref:gid,ref:inspire,natural,name,species:pl,species,url:crfop,leaf_type,protected,denotation
88740.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
88737.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
88738.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
88735.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
88736.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
88733.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
88734.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
88731.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
88732.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
88729.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
88730.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
88727.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
88728.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
88725.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
88726.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
88723.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
88724.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
88721.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
88722.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
88719.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
88720.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
88717.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
88718.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89099.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89100.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89097.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89098.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89095.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89096.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89093.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89094.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89091.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89092.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89089.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89090.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89087.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89088.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89085.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89086.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89083.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89084.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89081.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89082.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89079.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89080.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89077.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89078.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89075.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89076.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89073.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89074.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89071.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89072.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89069.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89070.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89067.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89068.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89065.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89066.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89063.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89064.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89061.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89062.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89059.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89060.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89057.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89058.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89055.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89056.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89053.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89054.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89051.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89052.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89049.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89050.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89047.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89048.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89045.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89046.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89043.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89044.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89041.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89042.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89039.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89040.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89037.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89038.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89163.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89164.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89161.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89162.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89159.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89160.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89157.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89158.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89155.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89156.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89153.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89154.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89151.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89152.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89149.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89150.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89147.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89148.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89145.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89146.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89143.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89144.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89141.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89142.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89139.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89140.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89137.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89138.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89135.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89136.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89133.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89134.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89131.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89132.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89129.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89130.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89127.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89128.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89125.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89126.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
89123.0,PL.ZIPOP.1393.PP.1602033.274,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1602033.274,,yes,natural_monument
