wkt_geom,protected,denotation,ref:gid,ref:INSPIRE,natural,name,species:pl,species,url:crfop
Point (20.58831283153895697 54.12740510980410846),yes,natural_monument,121143,PL.ZIPOP.1393.PP.2809011.937,stone,Krąg Kamienny imienia Rycerza Herkusa Monte,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2809011.937
Point (20.58828750893972881 54.12742747316679015),yes,natural_monument,121144,PL.ZIPOP.1393.PP.2809011.937,stone,Krąg Kamienny imienia Rycerza Herkusa Monte,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2809011.937
Point (20.58826961161988578 54.12745585275864357),yes,natural_monument,121145,PL.ZIPOP.1393.PP.2809011.937,stone,Krąg Kamienny imienia Rycerza Herkusa Monte,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2809011.937
Point (20.58316658958672107 54.11538329581804874),yes,natural_monument,121150,PL.ZIPOP.1393.PP.2809032.931,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2809032.931
Point (20.58314995636668243 54.11541669332891757),yes,natural_monument,121151,PL.ZIPOP.1393.PP.2809032.931,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2809032.931
Point (20.58331666715945474 54.11545001647261444),yes,natural_monument,121152,PL.ZIPOP.1393.PP.2809032.931,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2809032.931
Point (20.58320004774827083 54.11545002224619338),yes,natural_monument,121153,PL.ZIPOP.1393.PP.2809032.931,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2809032.931
Point (20.58320006958309634 54.11546665625929364),yes,natural_monument,121154,PL.ZIPOP.1393.PP.2809032.931,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2809032.931
Point (21.62876738938406973 53.77441344825299296),yes,natural_monument,121533,PL.ZIPOP.1393.PP.2810023.1045,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2810023.1045
Point (21.40031941761750645 53.88007027221563305),yes,natural_monument,121570,PL.ZIPOP.1393.PP.2810032.1162,stone,Bliźnięta,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2810032.1162
