wkt_geom,protected,denotation,ref:gid,ref:INSPIRE,natural,name,species:pl,species,url:crfop
Point (20.09403765762813521 50.67642079894228146),yes,natural_monument,172849,PL.ZIPOP.1393.PP.2602042.9,tree,,Lipa drobnolistna,Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2602042.9
Point (20.09615793649691895 50.6758380854093744),yes,natural_monument,172848,PL.ZIPOP.1393.PP.2602042.9,tree,,Lipa drobnolistna,Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2602042.9
Point (20.0962194217736041 50.6758155568119335),yes,natural_monument,172847,PL.ZIPOP.1393.PP.2602042.9,tree,,Lipa drobnolistna,Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2602042.9
Point (20.09637138882388641 50.67589698074350935),yes,natural_monument,172846,PL.ZIPOP.1393.PP.2602042.9,tree,,Lipa drobnolistna,Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2602042.9
Point (20.09653121998849912 50.67573867638268581),yes,natural_monument,172845,PL.ZIPOP.1393.PP.2602042.9,tree,,Lipa drobnolistna,Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2602042.9
Point (20.09661066095150517 50.67582447070570595),yes,natural_monument,172844,PL.ZIPOP.1393.PP.2602042.9,tree,,Lipa drobnolistna,Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2602042.9
Point (20.09675165850608991 50.67577537507013119),yes,natural_monument,172843,PL.ZIPOP.1393.PP.2602042.9,tree,,Lipa drobnolistna,Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2602042.9
Point (20.63784026732919941 50.89064305380628639),yes,natural_monument,170122,PL.ZIPOP.1393.PP.2661011.546,tree,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2661011.546
Point (20.63828988173883872 50.89052195299289139),yes,natural_monument,170121,PL.ZIPOP.1393.PP.2661011.546,tree,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2661011.546
Point (20.63836249867527073 50.89050797923853509),yes,natural_monument,170120,PL.ZIPOP.1393.PP.2661011.546,tree,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2661011.546
Point (20.63862404086609104 50.89045060069626203),yes,natural_monument,170119,PL.ZIPOP.1393.PP.2661011.546,tree,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2661011.546
